negative	"@legalgeekery Yeahhhhhhhhh, I wouldn't really have lived in East Palo Alto if I could have avoided it.  I guess it's only for the summer."
positive	@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!
neutral	"NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9"
neutral	New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
positive	@ work til 6pm... lets go lakers!!!
negative	wish i could catch every mosquito in the world n burn em slowly.they been bitin the shit outta me 2day.mosquitos are the assholes of insects
negative	"just got back from church, and I totally hate insects."
negative	Just got mcdonalds goddam those eggs make me sick. O yeah Laker up date go lakers. Not much of an update? Well it's true so suck it
positive	omgg i ohhdee want mcdonalds damn i wonder if its open lol =]
negative	History exam studying ugh
negative	"I hate revision, it's so boring! I am totally unprepared for my exam tomorrow :( Things are not looking good..."
negative	"Higher physics exam tommorow, not lookin forward to it much :("
negative	"It's a bank holiday, yet I'm only out of work now. Exam season sucks:("
negative	Cheney and Bush are the real culprits - http://fwix.com/article/939496
negative	Life?s a bitch? and so is Dick Cheney. #p2 #bipart #tlot #tcot #hhrs #GOP #DNC http://is.gd/DjyQ
negative	"Dick Cheney's dishonest speech about torture, terror, and Obama. -Fred Kaplan Slate. http://is.gd/DiHg"
negative	"""The Republican party is a bunch of anti-abortion zealots who couldn't draw flies to a dump."" -- Neal Boortz (just now, on the radio)"
neutral		is Twitter's connections API broken? Some tweets didn't make it to Twitter...
negative	"i srsly hate the stupid twitter API timeout thing, soooo annoying!!!!! :("
positive	"@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too"
neutral	jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
positive	"Very Interesting Ad from Adobe by Goodby, Silverstein &amp; Partners - YouTube - Adobe CS4: Le Sens Propre http://bit.ly/VprpT"
positive	Goodby Silverstein agency new site! http://www.goodbysilverstein.com/ Great!
positive	"RT @designplay Goodby, Silverstein's new site: http://www.goodbysilverstein.com/ I enjoy it. *nice find!*"
positive	The ever amazing Psyop and Goodby Silverstein &amp; Partners for HP! http://bit.ly/g2rU8 Have to go play with After Effects now!
positive	top ten most watched on Viral-Video Chart.  Love the nike #mostvaluablepuppets campaign from Wieden &amp; Kennedy http://bit.ly/nR1n9
positive	zomg!!! I have a G2!!!!!!!
positive	Ok so lots of buzz from IO2009 but how lucky are they - a Free G2!! http://is.gd/Hyzl
positive	just got a free G2 android at google i/o!!!
positive	Guess I'll be retiring my G1 and start using my developer G2 woot #googleio
neutral	At GWT fireside chat @googleio
positive	I am happy for Philip being at GoogleIO today
positive	Lakers played great!  Cannot wait for Thursday night Lakers vs. ???
neutral	"Hi there, does anyone have a great source for advice on viral marketing?... http://link.gs/YtZ8"
positive	Judd Apatow creates fake sitcom on NBC.com to market his new movie... viral marketing at its best. http://is.gd/K0yK
neutral	"Here's A case study on how to use viral marketing to add over 1negative	000 people to your list http://snipr.com/i50oz"
negative	VIRAL MARKETING FAIL. This Acia Pills brand oughta get shut down for hacking into people's messenger's.  i get 5-6 msgs in a day! Arrrgh!
positive	watching Night at The Museum . Lmao
positive	i loved night at the museum!!!
neutral	going to see the new night at the museum  movie with my family oh boy a three year old in the movies fuin
positive	just got back from the movies.  went to see the new night at the museum with rachel.  it was good
neutral	Just saw the new Night at the Museum movie...it was...okay...lol 7\10
neutral	Going to see night at the museum 2 with tall boy
positive	@shannyoday I will take you on a date to see night at the museum 2 whenever you want...it looks soooooo good
positive	no watching The Night At The Museum. Getting Really Good
positive	"Night at the Museum, Wolverine and junk food - perfect monday!"
positive	saw night at the museum 2 last night.. pretty crazy movie.. but the cast was awesome so it was well worth it. Robin Williams forever!
neutral	I saw Night at the Museum: Battle of the Swithsonian today. It was okay. Your typical [kids] Ben Stiller movie.
neutral	Taking Katie to see Night at the Museum.  (she picked it)
negative	Night at the Museum tonite instead of UP. :( oh well. that 4 yr old better enjoy it. LOL
neutral	GM says expects announcment on sale of Hummer soon - Reuters: WDSUGM says expects announcment on sale of Hummer .. http://bit.ly/4E1Fv
negative	It's unfortunate that after the Stimulus plan was put in place twice to help GM on the back of the American people has led to the inevitable
negative	Tell me again why we are giving more $$ to GM?? We should use that $ for all the programs that support the unemployed.
negative	@jdreiss oh yes but if GM dies it will only be worth more boo hahaha
negative	Time Warner cable is down again 3rd time since Memorial Day bummer!
negative	"I would rather pay reasonable yearly taxes for ""free"" fast internet, than get gouged by Time Warner for a slow connection."
negative	NOOOOOOO my DVR just died and I was only half way through the EA presser. Hate you Time Warner
negative	F*ck Time Warner Cable!!! You f*cking suck balls!!! I have a $700 HD tv &amp; my damn HD channels hardly ever come in. Bullshit!!
negative	time warner has the worse customer service ever. I will never use them again
negative	Time warner is the devil. Worst possible time for the Internet to go out.
negative	Fuck no internet damn time warner!
negative	time warner really picks the worst time to not work. all i want to do is get to mtv.com so i can watch the hills. wtfffff.
negative	I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.
negative	Ahh...got rid of stupid time warner today &amp; now taking a nap while the roomies cook for me. Pretty good end for a monday :)
negative	Time Warner's HD line up is crap.
negative	is being fucked by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
neutral	Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595fk)
negative	Time Warner Cable slogan: Where calling it a day at 2pm Happens.
neutral	"Rocawear Heads to China, Building 300 Stores  - http://tinyurl.com/nofet3"
neutral	"Climate focus turns to Beijing: The United Nations, the US and European governments have called on China to co-o.. http://tinyurl.com/lto92n"
neutral	myfoxdc Barrie Students Back from Trip to China: A Silver Spring high school's class trip to China has en.. http://tinyurl.com/nlhqba
neutral	"Three China aerospace giants develop Tianjin Binhai  New Area,  22.9 B yuan invested   http://bit.ly/mMiDv"
neutral	http://xi.gs/04FO GM CEO: China will continue to be key partner
neutral	RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzlu
negative	Recovering from surgery..wishing @julesrenner was here :(
positive	"My wrist still hurts. I have to get it looked at. I HATE the dr/dentist/scary places. :( Time to watch Eagle eye. If you want to join, txt!"
neutral	Dentist tomorrow. Have to brush well in the morning. Like I make my hair all nice before I get it cut. Why?
negative	"THE DENTIST LIED! "" U WON'T FEEL ANY DISCOMORT! PROB WON'T EVEN NEED PAIN PILLS"" MAN U TWIPPIN THIS SHIT HURT!! HOW MANY PILLS CAN I TAKE!!"
negative	@kirstiealley my dentist is great but she's expensive...=(
neutral	@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
positive	is studing math ;) tomorrow exam and dentist :)
negative	my dentist was wrong... WRONG
negative	Going to the dentist later.:|
negative	Son has me looking at cars online.  I hate car shopping.  Would rather go to the dentist!  Anyone with a good car at a good price to sell?
neutral	NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
neutral	just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR
neutral	Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
neutral	Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
neutral	waiting in line at safeway.
neutral		luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked up is that?
neutral	Did not realize there is a gym above Safeway!
neutral	"@XPhile1908 I have three words for you: ""Safeway dot com"""
positive	Safeway is very rock n roll tonight
neutral	Bout to hit safeway I gotta eat
neutral	Jake's going to safeway!
neutral	Found a safeway. Picking up a few staples.
neutral	Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w
negative	The safeway bathroom still smells like ass!
negative	"At safeway on elkhorn, they move like they're dead!"
neutral	Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
neutral	Is Eating and Watching Movies....
neutral	eating sashimi
neutral	is eating  home made yema
neutral	eating cake
positive	i love Dwight Howard's vitamin water commercial... now i wish he was with NIKE and not adidas. lol.
negative	Found NOTHING at Nike Factory :/ Off to Banana Republic Outlet! http://myloc.me/2zic
neutral	iPhone May Get Radio Tagging and Nike  : Recently-released iTunes version 8.2 suggests that VoiceOver functional.. http://tinyurl.com/oq5ctc
positive	is lovin his Nike  already and that's only from running on the spot in his bedroom
neutral	Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp
positive	@matthewcyan I finally got around to using jquery to make my bio collapse. Yay for slide animations.
neutral	RT @jquery: The Ultimate jQuery List - http://jquerylist.com/
neutral	I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
neutral	@anna_debenham what was the php jquery hack?
neutral	jQuery Cheat Sheet http://www.javascripttoolbox.com/jquery/cheatsheet/
neutral	Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5
positive	"@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style."
positive	"RT @blknprecious1: RT GREAT @dbroos ""Someone's sitting in the shade today because someone planted a tree a long time ago.""- Warren Buffet"
neutral	Warren Buffet on the economy http://ping.fm/Lau0p
positive	"Warren Buffet became (for a time) the richest man in the United States, not by working but investing in 1 Big idea which lead to the fortune"
positive	"According to the create a school, Notre Dame will have 7 receivers in NCAA 10 at 84 or higher rating :) *sweet*"
neutral	All-Star Basketball Classic Tuesday Features Top Talent: Chattanooga's Notre Dame High School will play host.. http://bit.ly/qltJA
positive	@BlondeBroad it's definitely under warranty &amp; my experience is the amazon support for kindle is great! had to contact them about my kindle2
neutral	"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
negative	Time Warner Road Runner customer support here absolutely blows. I hate not having other high-speed net options. I'm ready to go nuclear.
negative	Time Warner cable phone reps r dumber than nails!!!!! UGH! Cable was working 10 mins ago now its not WTF!
negative	@siratomofbones we tried but Time Warner wasn't being nice so we recorded today. :)
negative	OMG - time warner f'ed up my internet install - instead of today  its now NEXT saturday - another week w/o internet! &amp;$*ehfa^V9fhg[*# fml.
negative	"wth..i have never seen a line this loooong at time warner before, ugh."
negative	Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon
neutral	Man accosts Roger Federer during French Open http://ff.im/3HCPT
negative	Naive Bayes using EM for Text Classification. Really Frustrating...
positive	We went to Stanford University today. Got a tour. Made me want to go back to college. It's also decided all of our kids will go there.
neutral	Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
neutral	"I'm going to bed. It was a successful weekend. Stanford, here I come."
negative	"@KarrisFoxy If you're being harassed by calls about your car warranty, changing your number won't fix that. They call every number. #d-bags"
negative	Just blocked United Blood Services using Google Voice. They call more than those Car Warranty guys.
negative	"I say we just cut out the small talk: AT&amp;T's new slogan: F__k you, give us your money. (Apologies to Bob Geldof.)"
negative	pissed about at&amp;t's mid-contract upgrade price for the iPhone (it's $200 more) I'm not going to pay $499 for something I thought was $299
negative	Safari 4 is fast :) Even on my shitty AT&amp;T tethering.
negative	@ims What is AT&amp;T fucking up?
negative	@springsingfiend @dvyers @sethdaggett @jlshack AT&amp;T dropped the ball and isn't supporting crap with the new iPhone 3.0... FAIL #att SUCKS!!!
negative	"@MMBarnhill yay, glad you got the phone! Still, damn you, AT&amp;T."
neutral	Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc
neutral		"Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8"
negative	"@defsounds WTF is the point of deleting tweets if they can still be found in summize and searches? Twitter, please fix that. Thanks and bye"
neutral	@mattcutts have google profiles stopped showing up in searches? cant see them anymore
positive	@ArunBasilLal I love Google Translator too ! :D Good day mate !
positive	reading on my new Kindle2!
positive	My Kindle2 came and I LOVE it! :)
positive	"LOVING my new Kindle2.  Named her Kendra in case u were wondering. The ""cookbook"" is THE tool cuz it tells u all the tricks!  Best gift EVR!"
negative	The real AIG scandal / http://bit.ly/b82Px
neutral	Any twitter to aprs apps yet?
neutral	45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ
positive	Obama is quite a good comedian! check out his dinner speech on CNN :) very funny jokes.
positive	"' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !! Great speech.."
positive	"I like this guy : ' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !!"
positive	Obama's speech was pretty awesome last night! http://bit.ly/IMXUM
neutral		"Reading  ""Bill Clinton Fail - Obama Win?"" http://tinyurl.com/pcyxj7"
positive	Obama More Popular Than U.S. Among Arabs: Survey: President Barack Obama's popularity in leading Arab countries .. http://tinyurl.com/prlvqu
positive	Obama's got JOKES!! haha just got to watch a bit of his after dinner speech from last night... i'm in love with mr. president ;)
negative	LEbron james got in a car accident i guess..just heard it on evening news...wow i cant believe it..will he be ok ? http://twtad.com/69750
positive	is it me or is this the best the playoffs have been in years oh yea lebron and melo in the finals
positive	"@khalid0456 No, Lebron is the best"
positive	@the_real_usher LeBron is cool.  I like his personality...he has good character.
positive	Watching Lebron highlights. Damn that niggas good
positive	@Lou911 Lebron is MURDERING shit.
positive	@uscsports21 LeBron is a monsta and he is only 24. SMH The world ain't ready.
positive	@cthagod when Lebron is done in the NBA he will probably be greater than Kobe. Like u said Kobe is good but there alot of 'good' players.
positive	KOBE IS GOOD BT LEBRON HAS MY VOTE
negative	Kobe is the best in the world not lebron .
positive	"@asherroth World Cup 2010 Access?? Damn, that's a good look!"
positive	Just bought my tickets for the 2010 FIFA World Cup in South Africa. Its going to be a great summer. http://bit.ly/9GEZI
neutral	Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG
negative	I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :)
positive	"The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election."
positive	"@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday."
positive	@criticalpath Such an awesome idea - the  continual learning program with a Kindle2  http://bit.ly/1ZLfF
neutral	ok.. do nothing.. just thinking about 40D
positive	"@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!"
positive	The Times of India: The wonder that is India's election. http://bit.ly/p7u1H
positive	http://is.gd/ArUJ Good video from Google on using search options.
negative	@ambcharlesfield lol. Ah my skin is itchy :( damn lawnmowing.
negative	itchy back!! dont ya hate it!
positive	Stanford Charity Fashion Show a top draw http://cli.gs/NeNuAH
positive	Stanford University?s Facebook Profile is One of the Most Popular Official University Pages - http://tinyurl.com/p5b3fl
positive	Lyx is cool.
positive	SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!
positive	"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV"
positive	@dannygokey I love you DANNY GOKEY!! :)
neutral	RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
negative	so tired. i didn't sleep well at all last night.
negative	Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.
negative	bonjour San Francisco. My back hurts from last night..
neutral	"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t"
neutral	Heading to San Francisco
positive	With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!
negative	"F*** up big, or go home - AIG"
positive	Went to see the Star Trek movie last night.  Very satisfying.
positive	"I can't wait, going to see star trek tonight!!"
negative	#at&amp;t is complete fail.
negative	@broskiii OH SNAP YOU WORK AT AT&amp;T DON'T YOU
negative	@Mbjthegreat i really dont want AT&amp;T phone service..they suck when it comes to having a signal
positive	Star Trek was as good as everyone said!!
positive	am loving new malcolm gladwell book - outliers
positive	I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.
negative	Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot
negative	"@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit"
positive	RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.
positive	I seriously underestimated Malcolm Gladwell.  I want to meet this dude.
negative	i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do
negative	Comcast sucks.
negative	The day I never have to deal with Comcast again will rank as one of the best days of my life.
neutral		@Dommm did comcast fail again??
neutral	How do you use the twitter API?... http://bit.ly/4VBhH
negative	curses the Twitter API limit
negative	"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!"
neutral	testing Twitter API
negative	Arg. Twitter API is making me crazy.
neutral	Testing Twitter API. Remote Update
positive	I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/
negative	"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!"
positive	Off to the NIKE factory!!!
positive	New nike muppet commercials are pretty cute. Why do we live together again?
neutral	New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS
neutral	New blog post: Nike Trainer 1 http://bit.ly/394bp
negative	@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(
positive	@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...
negative	"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me"
positive	"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more"
positive	@jonduenas @robynlyn just got us a 50D for the office. :D
positive	Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!
positive	Just got my new toy. Canon 50D. Love love love it!
positive	Learning about lambda calculus :)
neutral	"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m"
positive	I'm moving to East Palo Alto!
positive	@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!
positive	@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around)
neutral	#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd
neutral	Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship
positive	LAKERS tonight let's go!!!!
neutral		Will the Lakers kick the Nuggets ass tonight?
negative	Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH
negative	Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379
negative	Listening to Obama... Friggin North Korea...
negative	"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012"
negative	@foxnews Pelosi should stay in China and never come back.
negative	Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this
negative	ugh. the amount of times these stupid insects have bitten me. Grr..
positive	Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p
negative	Just got barraged by a horde of insects hungry for my kitchen light. So scary.
positive	Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;)
positive	AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]
positive	Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.
positive	Could go for a lot of McDonalds. i mean A LOT.
positive	my exam went good. @HelloLeonie: your prayers worked (:
positive	"Only one exam left, and i am so happy for it :D"
negative	Math review. Im going to fail the exam.
negative	Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly
negative	obviously not siding with Cheney here: http://bit.ly/19j2d
positive	Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt
positive	@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV
neutral	Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629
positive	RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign
positive	I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them
neutral	Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF
positive	"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it."
positive	Wow everyone at the Google I/O conference got free G2's with a month of unlimited service
positive	@vkerkez dood I got a free google android phone at the I/O conference. The G2!
positive	"@Orli the G2 is amazing btw, a HUGE improvement over the G1"
positive	"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio"
positive	@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!
positive	#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.
positive	"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/"
neutral	"Watching a programme about the life of Hitler, its only enhancing my geekiness of history."
neutral		saw night at the museum out of sheer desperation. who is funding these movies?
positive	Night At The Museum 2? Pretty furkin good.
positive	Watching Night at the Museum - giggling.
neutral	"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office..."
neutral	About to watch Night at the Museum with Ryan and Stacy
neutral	"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!"
negative	"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh."
positive	just watched night at the museum 2! so stinkin cute!
positive	"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up."
neutral	"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2""."
neutral	"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old."
positive	saw the new Night at the Museum and i loved it. Next is to go see UP in 3D
negative	It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?
negative	"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al"
neutral	Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r
negative	is upset about the whole GM thing. life as i know it is so screwed up
negative	whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs
neutral	"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH"
negative	#WFTB Joining a bit late. My connection was down (boo time warner)
neutral		Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.
negative	i am furious with time warner and their phone promotions!
negative	Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner
neutral		could time-warner cable suck more?  NO.
negative	Pissed at Time Warner for causin me to have slow internet problems
negative	"@sportsguy33 Ummm, having some Time Warner problems?"
neutral		You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
negative	"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside."
negative	"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable."""
negative	"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/"
negative	@sportsguy33 Time Warner = epic fail
neutral	Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
neutral	Weird Piano Guitar House in China! http://u2s.me/72i8
neutral	Send us your GM/Chevy photos http://tinyurl.com/luzkpq
negative	I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.
negative	"GM files Bankruptcy, not a good sign..."
positive	yankees won mets lost. its a good day.
positive	My dentist appt today was actually quite enjoyable.
negative	I hate the effing dentist.
neutral	@stevemoakler i had a dentist appt this morning and had the same conversation!
negative	@kirstiealley I hate going to the dentist.. !!!
negative	i hate the dentist....who invented them anyways?
negative	this dentist's office is cold :/
neutral	Check this video out -- David After Dentist http://bit.ly/47aW2
neutral	First dentist appointment [in years] on Wednesday possibly.
neutral	Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu
neutral	BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a
neutral	Portland city politics may undo baseball park http://tinyurl.com/lpjquj
neutral	"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s"
neutral	dropped her broccoli walking home from safeway! ;( so depressed
neutral	@ronjon we don't have Safeway.
positive	Just applied at Safeway!(: Yeeeee!
negative	@ Safeway. Place is a nightmare right now. Bumming.
neutral	at safeway with dad
negative	"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;"
neutral	"Safeway with Marvin, Janelle, and Auntie Lhu"
neutral	Safeway offering mobile coupons http://bit.ly/ONH7w
neutral	"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa"
neutral	Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.
neutral	"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake."
neutral	eating breakfast and then school
neutral	still hungry after eating....
neutral	10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn
neutral	"with the boyfriend, eating a quesadilla"
neutral	"Eating dinner. Meat, chips, and risotto."
neutral	got a new pair of nike shoes. pics up later
neutral	"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448"
positive	Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes
neutral	Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN
neutral		@evelynbyrne have you tried Nike  ? V. addictive.
neutral	@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....
positive	The Nike Training Club (beta) iPhone app looks very interesting.
negative	argghhhh why won't  my jquery appear in safari bad safari !!!
neutral	DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt
neutral	"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/"
positive	"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js"
neutral	"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq"
neutral	I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.
neutral	jquery Selectors http://codylindley.com/jqueryselectors/
neutral	How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ
neutral	What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO
positive	"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga"
neutral	I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul
positive	"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio"
positive	"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it."
negative	"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html"
positive	I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis
negative	I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.
positive	I love my Kindle2. No more stacks of books to trip over on the way to the loo.
negative	"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more."
negative	"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)"
neutral	@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?
neutral	@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?
negative	Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter
